genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
true,true,true,true,false,1,choosing_outfit,wear||garment,0.47862908467967785,1
true,true,true,true,false,1,choosing_outfit,be||thing,0.15446371555672525,0.75
true,true,true,true,false,1,choosing_outfit,be||part,0.23496853013501573,0.25
true,true,true,true,false,1,choosing_outfit,be||attire,0.505721297020037,0.25
true,true,true,true,false,1,choosing_outfit,be||dress,0.45153687233931866,0.25
true,true,true,true,false,1,choosing_outfit,be||way,0.15103118854435357,0
true,true,true,true,false,1,choosing_outfit,be||material,0.39735244765860045,0.25
true,true,true,true,false,1,choosing_outfit,be||style,0.4154139225521732,0
true,true,true,true,false,1,choosing_outfit,choose||attire,0.5418442468071825,1
true,true,true,true,false,1,clean,clean||housing,0.43415440026129376,0.9852941176470589
true,true,true,true,false,1,clean,clean||way,0.5002213742140994,0.9852941176470589
true,true,true,true,false,1,clean,clean||fabric,0.36808742630848823,0.9852941176470589
true,true,true,true,false,1,clean,be||room,0.27264071698266423,0.75
true,true,true,true,false,1,clean,be||device,0.39640184371683346,0.25
true,true,true,true,false,1,clean,clean||surface,0.33977300890014295,0.9852941176470589
true,true,true,true,false,1,clean,be||thing,0.15784462562154244,0.25
true,true,true,true,false,1,clean,be||part,0.2504799864852822,0.25
true,true,true,true,false,1,clean,reserve||tract,0.48070863257469754,0
true,true,true,true,false,1,clean,clean||room,0.40583998285294853,0.9852941176470589
true,true,true,true,false,1,clean,be||surface,0.36808742630848823,0.25
true,true,true,true,false,1,clean,clean||device,0.4719069568057541,0.9852941176470589
true,true,true,true,false,1,clean,be||water,0.3208967306279128,0.25
true,true,true,true,false,1,clean,clean||water,0.3208967306279128,1
true,true,true,true,false,1,clean,be||way,0.15066986991147233,0.25
true,true,true,true,false,1,clean,be||commodity,0.33033486976402787,0.25
true,true,true,true,false,1,cook_pasta,"cook||dish,cook||dish",0.627636252551653,0.8970588235294118
true,true,true,true,false,1,cook_pasta,"cook||dish,be||dish",0.6846940936927123,0.375
true,true,true,true,false,1,cook_pasta,"cook||dish,make||dish",0.6371458927418295,0.8970588235294118
true,true,true,true,false,1,cook_pasta,"be||dish,cook||dish",0.6846940936927123,0.375
true,true,true,true,false,1,cook_pasta,"be||dish,be||dish,be||dish,be||dish",0.5204959142396317,0.25
true,true,true,true,false,1,cook_pasta,"be||dish,be||dish,be||dish,make||dish",0.4915794745596522,0.3125
true,true,true,true,false,1,cook_pasta,"be||dish,be||dish,make||dish,make||dish",0.627636252551653,0.375
true,true,true,true,false,1,cook_pasta,"be||dish,make||dish,be||dish",0.4988085844796471,0.3333333333333333
true,true,true,true,false,1,cook_pasta,"make||dish,be||dish,be||dish",0.6942037338828889,0.3333333333333333
true,true,true,true,false,1,cook_pasta,"make||dish,make||dish,be||dish",0.6561651731221827,0.41666666666666663
true,true,true,true,false,1,cook_pasta,"make||dish,make||dish,make||dish",0.7132230142632421,0.8970588235294118
true,true,true,true,false,1,cook_pasta,add||dish,0.5277250241596266,0.8970588235294118
true,true,true,true,false,1,do_homework,be||way,0.18619366037840485,0
true,true,true,true,false,1,do_homework,make||work,0.5740575480655363,0.8235294117647058
true,true,true,true,false,1,do_homework,make||thing,0.4898624410159243,0.75
true,true,true,true,false,1,do_homework,be||room,0.34329456132268393,0.75
true,true,true,true,false,1,do_homework,be||thing,0.19201221226523002,0.25
true,true,true,true,false,1,do_homework,make||building,0.5510952461429148,0.25
true,true,true,true,false,1,do_homework,be||work,0.42097553524806,0.25
true,true,true,true,false,1,do_homework,be||kid,0.4056673339663123,0.9264705882352942
true,true,true,true,false,1,do_homework,reserve||right_field,0.18995695148151273,0
true,true,true,true,false,1,do_homework,be||building,0.6199821519107792,0.75
true,true,true,true,false,1,fill_medicine_cabinet,"be||furniture,be||furniture",0.39079238366423674,0.25
true,true,true,true,false,1,fill_medicine_cabinet,be||housing,0.35526580333112434,0.75
true,true,true,true,false,1,fill_medicine_cabinet,reserve||right_field,0.15744410399074169,0
true,true,true,true,false,1,fill_medicine_cabinet,be||part,0.2095209949845442,0
true,true,true,true,false,1,fill_medicine_cabinet,be||area,0.39079238366423674,0.75
true,true,true,true,false,1,fill_medicine_cabinet,have||room,0.3434236098867535,0.75
true,true,true,true,false,1,fill_medicine_cabinet,"be||room,be||room",0.3197392229980119,0.25
true,true,true,true,false,1,fill_medicine_cabinet,make||room,0.3434236098867535,0.25
true,true,true,true,false,1,fill_medicine_cabinet,be||thing,0.1485377491108383,0.25
true,true,true,true,false,1,fill_medicine_cabinet,make||furniture,0.4144767705529784,0.25
true,true,true,true,false,1,fill_medicine_cabinet,have||furniture,0.36710799677549516,0.8088235294117647
true,true,true,true,false,1,fill_medicine_cabinet,be||container,0.27907092257187804,0.25
true,true,true,true,false,1,make_coffee,"make||beverage,make||beverage,make||beverage,make||beverage,make||beverage",0.6307704723412486,0.9705882352941176
true,true,true,true,false,1,make_coffee,"make||beverage,make||beverage,make||beverage,be||beverage",0.6712044769785082,0.4375
true,true,true,true,false,1,make_coffee,"make||beverage,make||beverage,be||beverage,make||beverage,make||beverage",0.8297564016784565,0.45
true,true,true,true,false,1,make_coffee,"make||beverage,make||beverage,be||beverage,be||beverage,make||beverage",0.8723080120209415,0.4
true,true,true,true,false,1,make_coffee,"make||beverage,make||beverage,be||beverage,be||beverage,be||beverage",0.8510322068496989,0.35
true,true,true,true,false,1,make_coffee,"make||beverage,be||beverage,make||beverage,be||beverage",0.6712044769785082,0.375
true,true,true,true,false,1,make_coffee,"make||beverage,be||beverage,be||beverage,be||beverage,be||beverage",0.8510322068496989,0.3
true,true,true,true,false,1,make_coffee,"be||beverage,make||beverage,make||beverage,make||beverage",0.8403943042640778,0.4375
true,true,true,true,false,1,make_coffee,"be||beverage,make||beverage,be||beverage,make||beverage",0.8723080120209415,0.375
true,true,true,true,false,1,make_coffee,"be||beverage,make||beverage,be||beverage,be||beverage",0.8616701094353202,0.3125
true,true,true,true,false,1,make_coffee,"be||beverage,be||beverage,make||beverage,make||beverage",0.6226836714137968,0.375
true,true,true,true,false,1,make_coffee,"be||beverage,be||beverage,be||beverage,make||beverage",0.8616701094353202,0.3125
true,true,true,true,false,1,make_coffee,"be||beverage,be||beverage,be||beverage,be||beverage,be||beverage",0.8191184990928353,0.25
true,true,true,true,false,1,make_low_carb_pancakes,"make||cake,make||cake,make||cake,make||cake",0.7803045301993523,1
true,true,true,true,false,1,make_low_carb_pancakes,"make||cake,make||cake,be||cake,be||cake",0.7548598172580692,0.375
true,true,true,true,false,1,make_low_carb_pancakes,"make||cake,be||cake,make||cake,make||cake",0.7548598172580692,0.4375
true,true,true,true,false,1,make_low_carb_pancakes,"make||cake,be||cake,be||cake,be||cake",0.7803045301993523,0.3125
true,true,true,true,false,1,make_low_carb_pancakes,be||meal,0.7548598172580692,0.25
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,make||cake,make||cake,make||cake",0.7803045301993523,0.4375
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,make||cake,make||cake,be||cake",0.763341388238497,0.375
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,make||cake,be||cake,be||cake",0.7803045301993523,0.3125
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,be||cake,make||cake,make||cake",0.8142308141210634,0.375
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,be||cake,make||cake,be||cake",0.7718229592189247,0.3125
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,be||cake,be||cake,make||cake",0.8057492431406356,0.3125
true,true,true,true,false,1,make_low_carb_pancakes,"be||cake,be||cake,be||cake,be||cake,be||cake",0.8057492431406356,0.25
true,true,true,true,false,1,make_low_carb_pancakes,be||food,0.4784578634115647,0.25
true,true,true,true,false,1,make_low_carb_pancakes,have||cake,0.763341388238497,1
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato",0.7232364764502491,0.625
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||potato,squash||dish",0.7149234135025452,1
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||dish,squash||potato",0.7315495393979532,1
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,be||potato",0.7149234135025452,0.4375
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||dish,squash||potato,squash||potato,squash||potato",0.7149234135025452,0.625
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||dish,squash||potato,squash||potato,squash||potato,squash||potato",0.7481756652933612,0.625
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,squash||dish,squash||dish",0.7066103505548411,1
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,be||dish",0.7564887282410652,0.375
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||potato,be||potato,squash||potato",0.7398626023456571,0.41666666666666663
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||dish,squash||potato,squash||dish",0.7232364764502491,1
true,true,true,true,false,1,make_mashed_potato_casserole,"squash||dish,squash||dish,squash||potato",0.698297287607137,0.9852941176470589
true,true,true,true,false,1,make_mashed_potato_casserole,"be||potato,squash||potato,squash||potato",0.7149234135025452,0.41666666666666663
true,true,true,true,false,1,make_stuffed_crust_pizza,"stuff||layer,stuff||dish,stuff||layer",0.64393849287767,0.9705882352941176
true,true,true,true,false,1,make_stuffed_crust_pizza,be||layer,0.6928452138557208,0.25
true,true,true,true,false,1,make_stuffed_crust_pizza,"be||dish,be||dish",0.7336008146707632,0.25
true,true,true,true,false,1,make_stuffed_crust_pizza,"be||dish,make||dish",0.5142995343082075,0.375
true,true,true,true,false,1,make_stuffed_crust_pizza,"stuff||dish,be||dish",0.64393849287767,0.375
true,true,true,true,false,1,make_stuffed_crust_pizza,"stuff||dish,stuff||dish,stuff||dish",0.627636252551653,0.9705882352941176
true,true,true,true,false,1,make_stuffed_crust_pizza,"stuff||dish,make||dish",0.627636252551653,0.9705882352941176
true,true,true,true,false,1,make_stuffed_crust_pizza,be||cheese,0.6683918533666954,0.25
true,true,true,true,false,1,make_stuffed_crust_pizza,"make||dish,be||dish",0.48331763465108657,0.375
true,true,true,true,false,1,make_stuffed_crust_pizza,"make||dish,make||dish",0.5390850540339043,0.8970588235294118
true,true,true,true,false,1,make_tea,"make||beverage,make||beverage,make||beverage,make||beverage,make||beverage",0.6723072225595244,0.9705882352941176
true,true,true,true,false,1,make_tea,"make||beverage,make||beverage,make||beverage,be||beverage",0.7445983217594732,0.4375
true,true,true,true,false,1,make_tea,"make||beverage,make||beverage,be||beverage,make||beverage",0.9985122199685388,0.4375
true,true,true,true,false,1,make_tea,"make||beverage,make||beverage,be||beverage,be||beverage",0.9604736592078326,0.375
true,true,true,true,false,1,make_tea,"make||beverage,be||beverage,make||beverage,make||beverage,make||beverage",0.8843965376864202,0.45
true,true,true,true,false,1,make_tea,"make||beverage,be||beverage,make||beverage,be||beverage",0.7012236622395039,0.375
true,true,true,true,false,1,make_tea,"make||beverage,be||beverage,be||beverage,make||beverage",1.0080218601587154,0.375
true,true,true,true,false,1,make_tea,"make||beverage,be||beverage,be||beverage,be||beverage",0.9414543788274795,0.3125
true,true,true,true,false,1,make_tea,"be||beverage,be||beverage,make||beverage,make||beverage",0.7012236622395039,0.375
true,true,true,true,false,1,make_tea,"be||beverage,be||beverage,make||beverage,be||beverage",0.8843965376864202,0.3125
true,true,true,true,false,1,play_video_games,"play||game,play||game,play||game,play||game",0.813965765027925,1
true,true,true,true,false,1,play_video_games,"play||game,play||game,play||game,be||game",0.7649316827973272,0.4375
true,true,true,true,false,1,play_video_games,"play||game,play||recording",0.7551248663512076,1
true,true,true,true,false,1,play_video_games,"play||game,be||game,play||game",0.8237725814740445,0.41666666666666663
true,true,true,true,false,1,play_video_games,"play||game,be||game,be||game,be||game",0.7747384992434467,0.3125
true,true,true,true,false,1,play_video_games,"play||recording,play||game,play||game",0.7747384992434467,1
true,true,true,true,false,1,play_video_games,"play||recording,play||game,be||game",0.7649316827973272,0.41666666666666663
true,true,true,true,false,1,play_video_games,"be||game,play||game,play||game",0.8041589485818054,0.41666666666666663
true,true,true,true,false,1,play_video_games,"be||game,play||game,be||game",0.7845453156895663,0.3333333333333333
true,true,true,true,false,1,play_video_games,"be||game,be||game,play||game",0.7845453156895663,0.3333333333333333
true,true,true,true,false,1,play_video_games,"be||game,be||game,be||game,be||game",0.7551248663512076,0.25
true,true,true,true,false,1,prepare_birthday_card,"make||paper,make||paper,make||paper,make||paper,make||paper",0.4881615297623968,1
true,true,true,true,false,1,prepare_birthday_card,"make||paper,make||paper,make||paper,be||paper",0.5055958701110538,0.4375
true,true,true,true,false,1,prepare_birthday_card,"make||paper,make||paper,be||paper,make||paper,make||paper",0.47944435958806825,0.25
true,true,true,true,false,1,prepare_birthday_card,"make||paper,make||paper,be||paper,be||paper",0.47072718941373975,0.25
true,true,true,true,false,1,prepare_birthday_card,"be||paper,make||paper,make||paper,make||paper",0.4968786999367253,0.3125
true,true,true,true,false,1,prepare_birthday_card,"be||paper,make||paper,be||paper",0.4968786999367253,0.25
true,true,true,true,false,1,prepare_birthday_card,"be||paper,be||paper,make||paper",0.5055958701110538,0.3333333333333333
true,true,true,true,false,1,prepare_birthday_card,"be||paper,be||paper,be||paper,be||paper",0.4532928490650827,0.25
true,true,true,true,false,1,prepare_birthday_card,have||paper,0.4881615297623968,0.9852941176470589
true,true,true,true,false,1,prepare_birthday_card,greet||paper,0.5578988911570248,1
true,true,true,true,false,1,prepare_soup,"make||dish,make||dish,make||dish,make||dish",0.7055780094044727,0.8970588235294118
true,true,true,true,false,1,prepare_soup,"make||dish,make||dish,make||dish,be||dish",0.6399428457389402,0.8970588235294118
true,true,true,true,false,1,prepare_soup,"make||dish,make||dish,be||dish,be||dish",0.6563516366553235,0.375
true,true,true,true,false,1,prepare_soup,"make||dish,be||dish,make||dish",0.7301911957790473,0.41666666666666663
true,true,true,true,false,1,prepare_soup,"make||dish,be||dish,be||dish,be||dish",0.6317384502807487,0.3125
true,true,true,true,false,1,prepare_soup,"be||dish,make||dish,make||dish",0.680964823029898,0.41666666666666663
true,true,true,true,false,1,prepare_soup,"be||dish,make||dish,be||dish",0.4864765734396558,0.3333333333333333
true,true,true,true,false,1,prepare_soup,"be||dish,be||dish,be||dish,make||dish",0.4864765734396558,0.3125
true,true,true,true,false,1,prepare_soup,"be||dish,be||dish,be||dish,be||dish",0.5114240900263048,0.25
true,true,true,true,false,1,prepare_soup,add||dish,0.48023969429299357,0.8970588235294118
true,true,true,true,false,1,prepare_soup,be||food,0.45265007375257704,0.25
true,true,true,true,false,1,vacuum,"be||vacuum,be||vacuum,be||vacuum,be||vacuum,be||vacuum,be||vacuum",0.37830130290784564,0.25
true,true,true,true,false,1,vacuum,"be||vacuum,be||vacuum,make||vacuum",0.4126923304449225,0.25
true,true,true,true,false,1,vacuum,"be||vacuum,be||vacuum,use||vacuum",0.37830130290784564,0.3333333333333333
true,true,true,true,false,1,vacuum,"be||vacuum,make||vacuum,be||vacuum",0.38689905979211486,0.25
true,true,true,true,false,1,vacuum,"be||vacuum,be||device",0.4126923304449225,0.25
true,true,true,true,false,1,vacuum,"be||vacuum,have||vacuum",0.4040945735606533,0.375
true,true,true,true,false,1,vacuum,be||thing,0.16339768997248713,0.25
true,true,true,true,false,1,vacuum,"make||vacuum,be||vacuum,be||vacuum",0.42129008732919176,0.25
true,true,true,true,false,1,vacuum,reserve||tract,0.33333128754387376,0
true,true,true,true,false,1,vacuum,"be||device,be||vacuum",0.4126923304449225,0.25
true,true,true,true,false,1,vacuum,clean||vacuum,0.3954968166763841,0.9852941176470589
true,true,true,true,false,1,vacuum,"use||vacuum,be||vacuum,be||vacuum",0.37830130290784564,0.3333333333333333
true,true,true,true,false,1,vacuum,"use||vacuum,use||vacuum",0.37830130290784564,0.9852941176470589
true,true,true,true,false,1,vacuum,be||container,0.32679537994497426,0.25
true,true,true,true,false,1,vacuum,be||part,0.21922885736295783,0.25
true,true,true,true,false,1,vacuum,be||way,0.15686178237358764,0
true,true,true,true,false,1,vacuum,"have||vacuum,be||vacuum",0.42129008732919176,0.375
true,true,true,true,false,1,vacuum,be||gas,0.38689905979211486,0
true,true,true,true,false,1,watch_tv,"watch||receiver,watch||receiver,watch||receiver,watch||receiver",0.507267656171884,0.9852941176470589
true,true,true,true,false,1,watch_tv,"watch||receiver,watch||receiver,be||receiver,watch||receiver",0.4470833579819994,0.4375
true,true,true,true,false,1,watch_tv,"watch||receiver,watch||receiver,be||receiver,be||receiver",0.4470833579819994,0.375
true,true,true,true,false,1,watch_tv,"watch||receiver,stream||receiver",0.48147438551907623,0.375
true,true,true,true,false,1,watch_tv,"watch||receiver,be||receiver,be||receiver,be||receiver",0.4556811148662686,0.3125
true,true,true,true,false,1,watch_tv,have||receiver,0.5158654130561531,0.9852941176470589
true,true,true,true,false,1,watch_tv,"stream||receiver,stream||receiver",0.4556811148662686,0.25
true,true,true,true,false,1,watch_tv,"be||receiver,watch||receiver,watch||receiver",0.46427887175053784,0.41666666666666663
true,true,true,true,false,1,watch_tv,"be||receiver,stream||receiver",0.46427887175053784,0.25
true,true,true,true,false,1,watch_tv,"be||receiver,be||receiver,watch||receiver",0.4470833579819994,0.3333333333333333
true,true,true,true,false,1,watch_tv,"be||receiver,be||receiver,be||receiver,be||receiver",0.46427887175053784,0.25
true,true,true,true,false,1,watch_tv,use||receiver,0.4556811148662686,0.9852941176470589
true,true,true,true,false,1,watch_tv,show||receiver,0.5846474681303069,0.25
true,true,true,true,false,1,watch_tv,populate||receiver,0.47287662863480706,0.25
true,true,true,true,false,1,watch_tv,be||way,0.18300541276918558,0
true,true,true,true,false,1,watch_tv,reserve||right_field,0.19813513725958176,0
true,true,true,true,false,1,water_plants,turn||plant,0.7102199699926599,0.9705882352941176
true,true,true,true,false,1,water_plants,make||plant,0.7928036874336669,0.25
true,true,true,true,false,1,water_plants,"be||plant,be||plant,be||plant,be||plant",0.6937032265044587,0.25
true,true,true,true,false,1,water_plants,"be||plant,be||plant,be||water",0.7184783417367606,0.25
true,true,true,true,false,1,water_plants,"be||plant,necessitate||water",0.7019615982485593,0.375
true,true,true,true,false,1,water_plants,"be||plant,be||water,be||plant",0.7432534569690628,0.25
true,true,true,true,false,1,water_plants,necessitate||plant,0.7762869439454656,1
true,true,true,true,false,1,water_plants,have||plant,0.7597702004572642,1
true,true,true,true,false,1,water_plants,be||soil,0.8010620591777677,1
true,true,true,true,false,1,water_plants,water||plant,0.7515118287131635,1
true,true,true,true,false,1,water_plants,"necessitate||water,be||plant",0.7019615982485593,0.375
true,true,true,true,false,1,water_plants,"be||water,be||water",0.7928036874336669,0.25
true,true,false,false,false,1,answer_the_phone,"answer||telephone,answer||telephone,answer||telephone",0.28298050693080307,0.725
true,true,false,false,false,1,answer_the_phone,"answer||telephone,be||telephone",0.3555396112720347,0.375
true,true,false,false,false,1,answer_the_phone,"be||telephone,answer||telephone",0.3337718799696652,0.375
true,true,false,false,false,1,answer_the_phone,"be||telephone,be||telephone,be||telephone",0.3120041486672957,0.25
true,true,false,false,false,1,answer_the_phone,"be||telephone,name||telephone",0.2684686860625568,0.375
true,true,false,false,false,1,answer_the_phone,"be||telephone,make||telephone",0.28298050693080307,0.25
true,true,false,false,false,1,answer_the_phone,be||person,0.26121277562843365,0.75
true,true,false,false,false,1,answer_the_phone,"name||telephone,be||telephone",0.2684686860625568,0.375
true,true,false,false,false,1,answer_the_phone,"name||telephone,name||telephone",0.26121277562843365,1
true,true,false,false,false,1,answer_the_phone,talk||telephone,0.2684686860625568,1
true,true,false,false,false,1,answer_the_phone,use||telephone,0.3845632530085273,0.9852941176470589
true,true,false,false,false,1,answer_the_phone,"make||telephone,be||telephone",0.2539568651943105,0.25
true,true,false,false,false,1,answer_the_phone,have||telephone,0.3627955217061578,0.9852941176470589
true,true,false,false,false,1,answer_the_phone,get||telephone,0.26121277562843365,0.9852941176470589
true,true,false,false,false,1,answer_the_phone,reserve||right_field,0.1017868549454805,0
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,make||turkey,0.5914264687505961,0.9705882352941176
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,make||meatball,0.6759159642863956,1
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,be||turkey,0.6517761084190243,0.25
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,be||meatball,0.6517761084190243,0.25
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,mince||garlic,0.4465873335463685,0.9411764705882353
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,grate||cup,0.49486704528111103,0.8823529411764706
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,grate||Parmesan,0.47072718941373975,0.9264705882352942
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,grate||cheese,0.5552166849495391,0.9558823529411764
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,serve||pasta,0.47072718941373975,0.9852941176470589
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,use||land,0.4586572614800541,0
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,reserve||right_field,0.14561392575758256,0
true,true,false,false,false,1,bake_parmesan_turkey_meatballs,be||plain,0.4465873335463685,0
true,true,false,false,false,1,choosing_outfit,"wear||dress,wear||dress",0.2528606485100185,1
true,true,false,false,false,1,choosing_outfit,wear||outfit,0.29801433574395036,1
true,true,false,false,false,1,choosing_outfit,be||thing,0.199086566717557,0.75
true,true,false,false,false,1,choosing_outfit,make||outfit,0.2799528608503776,0.25
true,true,false,false,false,1,choosing_outfit,be||dress,0.3883217102118141,0.25
true,true,false,false,false,1,choosing_outfit,be||coloring_material,0.29801433574395036,0.25
true,true,false,false,false,1,choosing_outfit,"choose||outfit,be||outfit",0.26189138595680483,0.375
true,true,false,false,false,1,choosing_outfit,"choose||outfit,choose||outfit",0.3160758106375231,1
true,true,false,false,false,1,choosing_outfit,choose||right_field,0.3070450731907367,0
true,true,false,false,false,1,choosing_outfit,choose||style,0.2528606485100185,0
true,true,false,false,false,1,choosing_outfit,wear||coloring_material,0.2528606485100185,1
true,true,false,false,false,1,choosing_outfit,choose||coloring_material,0.28898359829716397,1
true,true,false,false,false,1,choosing_outfit,be||style,0.3070450731907367,0
true,true,false,false,false,1,choosing_outfit,reserve||right_field,0.10388117440694865,0
true,true,false,false,false,1,clean,clean||dwelling,0.43415440026129376,0.9852941176470589
true,true,false,false,false,1,clean,"clean||way,reserve||right_field",0.30202045235568264,0.125
true,true,false,false,false,1,clean,wipe||fabric,0.2642678958112223,1
true,true,false,false,false,1,clean,clean||fabric,0.3208967306279128,0.9852941176470589
true,true,false,false,false,1,clean,clean||floor,0.2642678958112223,0.9852941176470589
true,true,false,false,false,1,clean,make||job,0.27370603494733736,0.25
true,true,false,false,false,1,clean,clean||oven,0.2548297566751072,1
true,true,false,false,false,1,clean,be||part,0.3586492871723731,0.25
true,true,false,false,false,1,clean,clean||kitchen,0.3208967306279128,0.9852941176470589
true,true,false,false,false,1,clean,clean||water,0.3775255654446033,1
true,true,false,false,false,1,clean,use||water,0.29258231321956757,0.9117647058823529
true,true,false,false,false,1,clean,clean||appliance,0.2548297566751072,0.9852941176470589
true,true,false,false,false,1,clean,clean||merchandise,0.2548297566751072,0.9852941176470589
true,true,false,false,false,1,clean,be||dwelling,0.193718404171893,0.25
true,true,false,false,false,1,cook_pasta,"cook||pasta,cook||pasta,cook||pasta",0.5515591310302406,1
true,true,false,false,false,1,cook_pasta,"cook||pasta,be||pasta",0.5705784114105936,0.375
true,true,false,false,false,1,cook_pasta,"cook||pasta,make||pasta",0.6181266123614765,0.9852941176470589
true,true,false,false,false,1,cook_pasta,"cook||pasta,add||pasta",0.5040109300793577,1
true,true,false,false,false,1,cook_pasta,"be||pasta,cook||pasta",0.627636252551653,0.375
true,true,false,false,false,1,cook_pasta,"be||pasta,be||pasta,be||pasta",0.5040109300793577,0.25
true,true,false,false,false,1,cook_pasta,"be||pasta,be||pasta,make||pasta",0.5895976917909468,0.3333333333333333
true,true,false,false,false,1,cook_pasta,"be||pasta,make||pasta,be||pasta",0.5135205702695343,0.3333333333333333
true,true,false,false,false,1,cook_pasta,"be||pasta,make||pasta,make||pasta",0.5610687712204171,0.41666666666666663
true,true,false,false,false,1,cook_pasta,"make||pasta,cook||pasta",0.5705784114105936,0.9852941176470589
true,true,false,false,false,1,cook_pasta,"make||pasta,make||pasta,be||pasta",0.5230302104597109,0.41666666666666663
true,true,false,false,false,1,cook_pasta,"make||pasta,make||pasta,make||pasta,make||pasta",0.5230302104597109,0.9852941176470589
true,true,false,false,false,1,cook_pasta,add||water,0.5515591310302406,0.9264705882352942
true,true,false,false,false,1,cook_pasta,use||pasta,0.5325398506498874,1
true,true,false,false,false,1,do_homework,make||work,0.5510952461429148,0.8235294117647058
true,true,false,false,false,1,do_homework,get||grade,0.30616402563495265,0
true,true,false,false,false,1,do_homework,make||thing,0.37505093140281703,0.75
true,true,false,false,false,1,do_homework,make||school,0.44393783717068136,0.9852941176470589
true,true,false,false,false,1,do_homework,get||way,0.28320172371233127,0
true,true,false,false,false,1,do_homework,make||kid,0.35208862948019565,0.9264705882352942
true,true,false,false,false,1,do_homework,get||school,0.2755476230714574,0.9852941176470589
true,true,false,false,false,1,do_homework,be||school,0.4822083403750505,0.9852941176470589
true,true,false,false,false,1,do_homework,reserve||right_field,0.12025744520875793,0
true,true,false,false,false,1,do_homework,be||thing,0.22110497169935578,0.25
true,true,false,false,false,1,do_homework,make||dwelling,0.3138181262758265,0.75
true,true,false,false,false,1,do_homework,be||kid,0.30616402563495265,0.9264705882352942
true,true,false,false,false,1,fill_medicine_cabinet,be||wall,0.23684386888741624,0
true,true,false,false,false,1,fill_medicine_cabinet,make||kitchen,0.23684386888741624,0
true,true,false,false,false,1,fill_medicine_cabinet,reserve||right_field,0.0996742975786875,0
true,true,false,false,false,1,fill_medicine_cabinet,use||cabinet,0.23684386888741624,0.7647058823529411
true,true,false,false,false,1,fill_medicine_cabinet,"be||cabinet,be||cabinet",0.27237044922052867,0.25
true,true,false,false,false,1,fill_medicine_cabinet,be||door,0.189475095109933,0.25
true,true,false,false,false,1,fill_medicine_cabinet,be||kitchen,0.2250016754430454,0
true,true,false,false,false,1,fill_medicine_cabinet,make||cabinet,0.3434236098867535,0.25
true,true,false,false,false,1,fill_medicine_cabinet,keep||cabinet,0.20131728855430378,0.7647058823529411
true,true,false,false,false,1,fill_medicine_cabinet,be||wood,0.2131594819986746,0
true,true,false,false,false,1,fill_medicine_cabinet,have||cabinet,0.2842126426648995,0.7647058823529411
true,true,false,false,false,1,fill_medicine_cabinet,be||dwelling,0.24306177127228087,0.75
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,make||coffee,make||coffee,make||coffee,make||coffee",0.7340152784078654,1
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,make||coffee,make||coffee,be||coffee",0.7340152784078654,0.45
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,make||coffee,be||coffee,make||coffee",0.7978426939215928,0.45
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,make||coffee,be||coffee,be||coffee",0.7233773758222442,0.4
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,be||coffee,make||coffee,make||coffee",0.7446531809934865,0.45
true,true,false,false,false,1,make_coffee,"make||coffee,make||coffee,be||coffee,be||coffee,make||coffee",0.7340152784078654,0.4
